"INCIDENT_ID","FIRST_OCCURENCE_DATE","LAST_OCCURENCE_DATE","REPORT_DATE","INCIDENT_ADDRESS","GEO_X","GEO_Y","DISTRICT_ID","PRECINCT_ID","OFFENSE_CODE","OFENSE_TYPE_ID","OFENSE_CATEGORY_ID","MJ_RELATION_TYPE","SIZE_QTY_LBS","SIZE_QTY_GRAMS","RECORD_CREATED_DATETIME","RECORD_UPDATED_DATETIME"
"2019225514","4/8/2019 12:00:00 AM","1/1/1900 12:00:00 AM","4/11/2019 12:00:00 AM","701 W MISSISSIPPI AVE                             ","3141832.00","1679130.00","4","412","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2019225791","4/9/2019 12:00:00 AM","1/1/1900 12:00:00 AM","4/16/2019 12:00:00 AM","4414 N VINE ST                                    ","3151174.00","1708722.00","2","212","7399    ","PUBLIC ORDER CRIMES - OTHER","All Other Crimes","INDUSTRY","","","",""
"2019226043","4/11/2019 12:00:00 AM","1/1/1900 12:00:00 AM","4/11/2019 12:00:00 AM","1885 S QUEBEC WAY                                 ","3171366.00","1674454.00","3","322","1205    ","ROBBERY - STREET","Robbery-Street-Res","NON-INDUSTRY","","","",""
"2019228022","4/12/2019 12:00:00 AM","1/1/1900 12:00:00 AM","4/12/2019 12:00:00 AM","4620 N PEORIA ST                                  ","3183815.00","1709739.00","5","521","1313","ASSAULT - SIMPLE","Simple Assault","INDUSTRY","","","",""
"201922921","1/10/2019 12:00:00 AM","1/1/1900 12:00:00 AM","1/10/2019 12:00:00 AM","970 N LINCOLN ST                                  ","3144577.00","1691813.00","6","623","7399    ","PUBLIC ORDER CRIMES - OTHER","All Other Crimes","INDUSTRY","","","",""
"2019236116","4/16/2019 12:00:00 AM","4/16/2019 12:00:00 AM","4/16/2019 12:00:00 AM","755 S FEDERAL BLVD                                ","3133515.00","1681258.00","4","412","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2019242959","4/18/2019 12:00:00 AM","4/18/2019 12:00:00 AM","4/18/2019 12:00:00 AM","1100 S KALAMATH ST                                ","3140699.00","1678946.00","4","422","2205    ","BURGLARY - BUSINESS NO FORCE","Burglary","INDUSTRY","","","",""
"2019246578","4/20/2019 12:00:00 AM","1/1/1900 12:00:00 AM","4/20/2019 12:00:00 AM","2949 W ALAMEDA AVE                                ","3133738.00","1684368.00","4","411","1316","THREATS TO INJURE","All Other Crimes","INDUSTRY","","","",""
"2019249898","4/22/2019 12:00:00 AM","4/22/2019 12:00:00 AM","4/22/2019 12:00:00 AM","4750 N NOME ST                                    ","3182025.00","1710903.00","5","511","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2019251557","4/22/2019 12:00:00 AM","1/1/1900 12:00:00 AM","4/22/2019 12:00:00 AM","403 16TH ST                                       ","3143515.00","1696108.00","6","611","5707    ","CRIMINAL TRESPASSING","All Other Crimes","INDUSTRY","","","",""
"2019252261","4/23/2019 12:00:00 AM","4/23/2019 12:00:00 AM","4/23/2019 12:00:00 AM","4750 N NOME ST                                    ","3182025.00","1710903.00","5","511","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"201925397","1/12/2019 12:00:00 AM","1/12/2019 12:00:00 AM","1/12/2019 12:00:00 AM","1255 W VIRGINIA AVE                               ","3139724.00","1683088.00","4","412","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2019254487","4/24/2019 12:00:00 AM","4/24/2019 12:00:00 AM","4/24/2019 12:00:00 AM","5070 N OAKLAND ST                                 ","3182596.00","1713214.00","5","511","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2019266753","4/15/2019 12:00:00 AM","1/1/1900 12:00:00 AM","4/29/2019 12:00:00 AM","330 E COLFAX AVE                                  ","3145483.00","1694804.00","6","623","2399    ","THEFT - OTHER","Larceny","INDUSTRY","","","",""
"2019267127","4/22/2019 12:00:00 AM","1/1/1900 12:00:00 AM","4/29/2019 12:00:00 AM","8151 E COLFAX AVE                                 ","3170674.00","1695109.00","2","223","2308    ","THEFT - FROM BLDG","Larceny","INDUSTRY","","","",""
"2019276120","4/26/2019 12:00:00 AM","4/26/2019 12:00:00 AM","5/3/2019 12:00:00 AM","260 N BROADWAY ST                                 ","3144270.00","1687727.00","3","311","5707    ","CRIMINAL TRESPASSING","All Other Crimes","INDUSTRY","","","",""
"2019289792","5/9/2019 12:00:00 AM","5/9/2019 12:00:00 AM","5/9/2019 12:00:00 AM","4750 N NOME ST                                    ","3182025.00","1710903.00","5","511","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2019292136","5/10/2019 12:00:00 AM","5/10/2019 12:00:00 AM","5/10/2019 12:00:00 AM","1736 N DOWNING ST                                 ","3148182.00","1696333.00","6","622","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2019300682","5/14/2019 12:00:00 AM","5/14/2019 12:00:00 AM","5/14/2019 12:00:00 AM","1130 N YUMA ST                                    ","3136489.00","1692774.00","1","123","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2019300751","5/14/2019 12:00:00 AM","5/14/2019 12:00:00 AM","5/14/2019 12:00:00 AM","2209 W 32ND AVE                                   ","3136866.00","1702905.00","1","113","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2019300755","5/14/2019 12:00:00 AM","5/14/2019 12:00:00 AM","5/14/2019 12:00:00 AM","4401 N ZENOBIA ST                                 ","3125813.00","1708103.00","1","111","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2019300776","5/14/2019 12:00:00 AM","5/14/2019 12:00:00 AM","5/14/2019 12:00:00 AM","6666 E STAPLETON S DR                             ","3165464.00","1708753.00","2","221","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2019301475","5/14/2019 12:00:00 AM","1/1/1900 12:00:00 AM","5/14/2019 12:00:00 AM","1736 N DOWNING ST                                 ","3148182.00","1696333.00","6","622","1316","THREATS TO INJURE","All Other Crimes","INDUSTRY","","","",""
"2019301706","5/14/2019 12:00:00 AM","5/14/2019 12:00:00 AM","5/14/2019 12:00:00 AM","4837 N WASHINGTON ST                              ","3146510.00","1711040.00","1","112","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2019305371","5/16/2019 12:00:00 AM","5/16/2019 12:00:00 AM","5/16/2019 12:00:00 AM","4400 N GRAPE ST                                   ","3161828.00","1708842.00","2","221","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2019305403","5/16/2019 12:00:00 AM","5/16/2019 12:00:00 AM","5/16/2019 12:00:00 AM","135 S BROADWAY ST                                 ","3144052.00","1685399.00","3","311","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2019305412","5/16/2019 12:00:00 AM","5/16/2019 12:00:00 AM","5/16/2019 12:00:00 AM","2042 S BANNOCK ST                                 ","3143656.00","1672758.00","3","313","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2019305423","5/16/2019 12:00:00 AM","5/16/2019 12:00:00 AM","5/16/2019 12:00:00 AM","2645 S SANTA FE DR                                ","3141742.00","1668660.00","3","313","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2019305480","5/14/2019 12:00:00 AM","5/16/2019 12:00:00 AM","5/16/2019 12:00:00 AM","399 S HARRISON ST                                 ","3157075.00","1683778.00","3","311","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2019306927","5/16/2019 12:00:00 AM","5/16/2019 12:00:00 AM","5/16/2019 12:00:00 AM","3460 W 32ND AVE                                   ","3131090.00","1702734.00","1","113","2399    ","THEFT - BICYCLE","Larceny","INDUSTRY","","","",""
"2019310365","5/18/2019 12:00:00 AM","1/1/1900 12:00:00 AM","5/18/2019 12:00:00 AM","688 N BRYANT ST                                   ","3135476.00","1690167.00","1","122","2999    ","CRIMINAL MISCHIEF - OTHER","Criminal Mischief-Property","INDUSTRY","","","",""
"2019320658","5/22/2019 12:00:00 AM","5/23/2019 12:00:00 AM","5/23/2019 12:00:00 AM","3814 WALNUT ST                                    ","3148592.00","1705976.00","2","211","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2019322896","5/24/2019 12:00:00 AM","5/24/2019 12:00:00 AM","5/24/2019 12:00:00 AM","3814 WALNUT ST                                    ","3148592.00","1705976.00","2","211","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2019325732","5/24/2019 12:00:00 AM","5/25/2019 12:00:00 AM","5/25/2019 12:00:00 AM","4655 E 46TH AVE                                   ","3159374.00","1709805.00","2","221","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"201932859","1/15/2019 12:00:00 AM","1/1/1900 12:00:00 AM","1/15/2019 12:00:00 AM","970 N LINCOLN ST                                  ","3144577.00","1691813.00","6","623","1205    ","ROBBERY - STREET","Robbery-Street-Res","INDUSTRY","","","",""
"2019329631","5/27/2019 12:00:00 AM","5/27/2019 12:00:00 AM","5/27/2019 12:00:00 AM","330 S DAYTON ST                                   ","3175842.00","1683494.00","3","321","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2019330396","5/22/2019 12:00:00 AM","1/1/1900 12:00:00 AM","5/27/2019 12:00:00 AM","2262 S BROADWAY ST                                ","3144351.00","1671325.00","3","313","2303    ","THEFT - SHOPLIFT","Larceny","INDUSTRY","","","",""
"2019334141","5/28/2019 12:00:00 AM","1/1/1900 12:00:00 AM","5/29/2019 12:00:00 AM","3814 WALNUT ST                                    ","3148592.00","1705976.00","2","211","2999    ","CRIMINAL MISCHIEF - OTHER","Criminal Mischief-Property","INDUSTRY","","","",""
"2019334193","5/29/2019 12:00:00 AM","5/29/2019 12:00:00 AM","5/29/2019 12:00:00 AM","5000 E 41ST AVE                                   ","3160362.00","1706982.00","2","221","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2019335170","5/24/2019 12:00:00 AM","5/29/2019 12:00:00 AM","5/29/2019 12:00:00 AM","225 N MARIPOSA ST                                 ","3139739.00","1687375.00","3","311","5707    ","CRIMINAL TRESPASSING","All Other Crimes","INDUSTRY","","","",""
"2019343513","6/2/2019 12:00:00 AM","6/2/2019 12:00:00 AM","6/2/2019 12:00:00 AM","1444 WAZEE ST                                     ","3140151.00","1698379.00","6","612","2999    ","CRIMINAL MISCHIEF - OTHER","Criminal Mischief-Property","INDUSTRY","","","",""
"2019344471","6/2/2019 12:00:00 AM","6/2/2019 12:00:00 AM","6/2/2019 12:00:00 AM","990 W 6TH AVE                                     ","3140766.00","1689518.00","3","311","1202    ","ROBBERY - BUSINESS","Robbery-Business","INDUSTRY","","","",""
"2019354872","6/6/2019 12:00:00 AM","6/7/2019 12:00:00 AM","6/7/2019 12:00:00 AM","1798 W MISSISSIPPI AVE                            ","3138325.00","1678939.00","4","422","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2019370892","6/14/2019 12:00:00 AM","6/14/2019 12:00:00 AM","6/14/2019 12:00:00 AM","399 S HARRISON ST                                 ","3157075.00","1683778.00","3","311","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2019370956","6/14/2019 12:00:00 AM","6/14/2019 12:00:00 AM","6/14/2019 12:00:00 AM","1301 N MARION ST                                  ","3148501.00","1693749.00","6","622","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2019373635","6/14/2019 12:00:00 AM","6/15/2019 12:00:00 AM","6/15/2019 12:00:00 AM","5077 N COLORADO BLVD                              ","3156774.00","1712483.00","2","212","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"201937484","1/17/2019 12:00:00 AM","1/17/2019 12:00:00 AM","1/17/2019 12:00:00 AM","990 W 6TH AVE                                     ","3140766.00","1689518.00","3","311","1316","THREATS TO INJURE","All Other Crimes","INDUSTRY","","","",""
"2019375690","6/16/2019 12:00:00 AM","6/16/2019 12:00:00 AM","6/16/2019 12:00:00 AM","1100 N YUMA CT                                    ","3136556.00","1692610.00","1","123","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2019379461","6/17/2019 12:00:00 AM","6/17/2019 12:00:00 AM","6/17/2019 12:00:00 AM","260 N BROADWAY ST                                 ","3144270.00","1687727.00","3","311","2404    ","THEFT - OF MOTOR VEHICLE","Auto Theft","NON-INDUSTRY","","","",""
"2019383741","6/3/2019 12:00:00 AM","6/5/2019 12:00:00 AM","6/19/2019 12:00:00 AM","4902 E SMITH RD                                   ","3160325.00","1707718.00","2","221","2305    ","THEFT - ITEMS FROM VEHICLE","Theft from Motor Vehicle","NON-INDUSTRY","","","",""
"2019384493","6/20/2019 12:00:00 AM","6/20/2019 12:00:00 AM","6/20/2019 12:00:00 AM","777 N UMATILLA ST                                 ","3137180.00","1690589.00","1","123","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2019402407","6/27/2019 12:00:00 AM","6/27/2019 12:00:00 AM","6/28/2019 12:00:00 AM","3857 N ELM ST                                     ","3160357.00","1706010.00","2","221","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2019402612","6/28/2019 12:00:00 AM","1/1/1900 12:00:00 AM","6/28/2019 12:00:00 AM","219 N VALLEJO ST                                  ","3136853.00","1687733.00","4","411","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2019403679","6/28/2019 12:00:00 AM","6/28/2019 12:00:00 AM","6/28/2019 12:00:00 AM","2000 W 32ND AVE                                   ","3137394.00","1702777.00","1","113","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2019403980","6/28/2019 12:00:00 AM","6/28/2019 12:00:00 AM","6/28/2019 12:00:00 AM","7289 E HAMPDEN AVE                                ","3167907.00","1663479.00","3","323","1313","ASSAULT - SIMPLE","Simple Assault","INDUSTRY","","","",""
"201940566","1/11/2019 12:00:00 AM","1/11/2019 12:00:00 AM","1/18/2019 12:00:00 AM","5200 E SMITH RD                                   ","3161542.00","1707255.00","2","221","2399    ","THEFT - OTHER","Larceny","INDUSTRY","","","",""
"20194113","1/2/2019 12:00:00 AM","1/2/2019 12:00:00 AM","1/2/2019 12:00:00 AM","2748 W ALAMEDA AVE                                ","3134512.00","1684158.00","4","412","2303    ","THEFT - SHOPLIFT","Larceny","NON-INDUSTRY","","","",""
"2019411507","7/2/2019 12:00:00 AM","7/2/2019 12:00:00 AM","7/2/2019 12:00:00 AM","120 S KALAMATH ST                                 ","3140719.00","1685494.00","3","311","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2019411554","7/2/2019 12:00:00 AM","7/2/2019 12:00:00 AM","7/2/2019 12:00:00 AM","2001 S BROADWAY ST                                ","3144120.00","1673026.00","3","313","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2019411591","7/2/2019 12:00:00 AM","7/2/2019 12:00:00 AM","7/2/2019 12:00:00 AM","1178 S KALAMATH ST                                ","3140643.00","1678536.00","4","422","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2019419895","7/5/2019 12:00:00 AM","7/5/2019 12:00:00 AM","7/5/2019 12:00:00 AM","11080 E 47TH AVE                                  ","3179949.00","1710405.00","5","511","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2019425992","7/7/2019 12:00:00 AM","7/7/2019 12:00:00 AM","7/8/2019 12:00:00 AM","5885 E EVANS AVE                                  ","3163373.00","1672717.00","3","322","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2019426031","7/7/2019 12:00:00 AM","7/7/2019 12:00:00 AM","7/8/2019 12:00:00 AM","2215 E MISSISSIPPI AVE                            ","3151570.00","1679096.00","3","312","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2019426070","7/8/2019 12:00:00 AM","7/8/2019 12:00:00 AM","7/8/2019 12:00:00 AM","3995 E 50TH AVE                                   ","3156921.00","1712528.00","2","212","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2019426136","7/8/2019 12:00:00 AM","7/8/2019 12:00:00 AM","7/8/2019 12:00:00 AM","2863 LARIMER ST                                   ","3145640.00","1702618.00","2","211","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2019426145","7/8/2019 12:00:00 AM","7/8/2019 12:00:00 AM","7/8/2019 12:00:00 AM","3801 N JASON ST                                   ","3140598.00","1705540.00","1","112","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2019433232","7/10/2019 12:00:00 AM","7/10/2019 12:00:00 AM","7/10/2019 12:00:00 AM","970 S ONEIDA ST                                   ","3166714.00","1679991.00","3","322","2404    ","THEFT - OF MOTOR VEHICLE","Auto Theft","NON-INDUSTRY","","","",""
"2019436967","7/12/2019 12:00:00 AM","1/1/1900 12:00:00 AM","7/12/2019 12:00:00 AM","445 N FEDERAL BLVD                                ","3133474.00","1688828.00","4","411","2999    ","CRIMINAL MISCHIEF - OTHER","Criminal Mischief-Property","INDUSTRY","","","",""
"2019441065","7/14/2019 12:00:00 AM","7/14/2019 12:00:00 AM","7/14/2019 12:00:00 AM","2211 S JASON ST                                   ","3140833.00","1671632.00","4","422","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2019442855","7/15/2019 12:00:00 AM","1/1/1900 12:00:00 AM","7/15/2019 12:00:00 AM","2949 W ALAMEDA AVE                                ","3133738.00","1684368.00","4","411","4803    ","POLICE - FALSE INFORMATION","All Other Crimes","NON-INDUSTRY","","","",""
"2019442855","7/15/2019 12:00:00 AM","1/1/1900 12:00:00 AM","7/15/2019 12:00:00 AM","2949 W ALAMEDA AVE                                ","3133738.00","1684368.00","4","411","3599    ","DRUG - PCS - OTHER DRUG","Drug Offenses","NON-INDUSTRY","","","",""
"2019447258","7/17/2019 12:00:00 AM","7/17/2019 12:00:00 AM","7/17/2019 12:00:00 AM","777 N UMATILLA ST                                 ","3137180.00","1690589.00","1","123","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2019447316","7/17/2019 12:00:00 AM","7/17/2019 12:00:00 AM","7/17/2019 12:00:00 AM","1911 S BROADWAY ST                                ","3144086.00","1673620.00","3","313","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2019447616","7/17/2019 12:00:00 AM","7/17/2019 12:00:00 AM","7/17/2019 12:00:00 AM","777 N CANOSA CT                                   ","3134947.00","1690779.00","1","122","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2019450150","7/18/2019 12:00:00 AM","1/1/1900 12:00:00 AM","7/18/2019 12:00:00 AM","830 N WYANDOT ST                                  ","3136846.00","1691184.00","1","123","2999    ","CRIMINAL MISCHIEF - OTHER","Criminal Mischief-Property","NON-INDUSTRY","","","",""
"2019450150","7/18/2019 12:00:00 AM","1/1/1900 12:00:00 AM","7/18/2019 12:00:00 AM","830 N WYANDOT ST                                  ","3136846.00","1691184.00","1","123","6299    ","OTHER ENVIRONMENT/ANIMAL VIOL","All Other Crimes","NON-INDUSTRY","","","",""
"2019455256","7/25/2019 12:00:00 AM","7/25/2019 12:00:00 AM","7/25/2019 12:00:00 AM","505 W 40TH AVE                                    ","3142219.00","1706451.00","1","112","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2019459978","7/22/2019 12:00:00 AM","1/1/1900 12:00:00 AM","7/22/2019 12:00:00 AM","2001 S BROADWAY ST                                ","3144120.00","1673026.00","3","313","2308    ","THEFT - FROM BLDG","Larceny","INDUSTRY","","","",""
"2019463718","7/24/2019 12:00:00 AM","7/24/2019 12:00:00 AM","7/24/2019 12:00:00 AM","4750 N NOME ST                                    ","3182025.00","1710903.00","5","511","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2019466303","7/25/2019 12:00:00 AM","7/25/2019 12:00:00 AM","7/25/2019 12:00:00 AM","120 S KALAMATH ST                                 ","3140719.00","1685494.00","3","311","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2019466326","7/25/2019 12:00:00 AM","7/25/2019 12:00:00 AM","7/25/2019 12:00:00 AM","4401 E 46TH AVE                                   ","3158434.00","1709764.00","2","221","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2019466326","7/25/2019 12:00:00 AM","7/25/2019 12:00:00 AM","7/25/2019 12:00:00 AM","4401 E 46TH AVE                                   ","3158434.00","1709764.00","2","221","5213    ","WEAPON- UNLAWFUL DISCHARGE OF","Weapons Offense","INDUSTRY","","","",""
"2019466536","7/25/2019 12:00:00 AM","7/25/2019 12:00:00 AM","7/25/2019 12:00:00 AM","1355 N SANTA FE DR                                ","3140879.00","1693841.00","1","123","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2019467336","7/25/2019 12:00:00 AM","1/1/1900 12:00:00 AM","7/25/2019 12:00:00 AM","4359 N CLAUDE CT                                  ","3151618.00","1708543.00","2","212","3563    ","DRUG - MARIJUANA CULTIVATION","Drug Offenses","INDUSTRY","","","",""
"2019473602","7/28/2019 12:00:00 AM","7/28/2019 12:00:00 AM","7/28/2019 12:00:00 AM","2268 S DELAWARE ST                                ","3143012.00","1671321.00","3","313","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2019487507","8/3/2019 12:00:00 AM","8/3/2019 12:00:00 AM","8/3/2019 12:00:00 AM","2675 S SANTA FE DR                                ","3141308.00","1668710.00","3","313","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2019487765","8/3/2019 12:00:00 AM","8/3/2019 12:00:00 AM","8/3/2019 12:00:00 AM","4902 E SMITH RD                                   ","3160325.00","1707718.00","2","221","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2019499545","8/7/2019 12:00:00 AM","1/1/1900 12:00:00 AM","8/8/2019 12:00:00 AM","4935 N YORK ST                                    ","3151887.00","1711462.00","2","212","2399    ","THEFT - OTHER","Larceny","INDUSTRY","","","",""
"2019501090","8/8/2019 12:00:00 AM","8/8/2019 12:00:00 AM","8/9/2019 12:00:00 AM","2211 S JASON ST                                   ","3140833.00","1671632.00","4","422","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2019501300","8/9/2019 12:00:00 AM","8/9/2019 12:00:00 AM","8/9/2019 12:00:00 AM","4750 N NOME ST                                    ","3182025.00","1710903.00","5","511","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2019501347","8/9/2019 12:00:00 AM","8/9/2019 12:00:00 AM","8/9/2019 12:00:00 AM","4902 E SMITH RD                                   ","3160325.00","1707718.00","2","221","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2019501852","8/8/2019 12:00:00 AM","8/9/2019 12:00:00 AM","8/9/2019 12:00:00 AM","1617 W 12TH AVE                                   ","3138204.00","1693133.00","1","123","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2019508632","8/12/2019 12:00:00 AM","8/12/2019 12:00:00 AM","8/12/2019 12:00:00 AM","3900 E 48TH AVE                                   ","3156937.00","1710799.00","2","212","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2019513287","8/14/2019 12:00:00 AM","8/14/2019 12:00:00 AM","8/14/2019 12:00:00 AM","5110 N RACE ST                                    ","3150881.00","1712463.00","2","212","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2019513337","8/14/2019 12:00:00 AM","8/14/2019 12:00:00 AM","8/14/2019 12:00:00 AM","5885 E EVANS AVE                                  ","3163373.00","1672717.00","3","322","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2019515709","8/15/2019 12:00:00 AM","8/15/2019 12:00:00 AM","8/15/2019 12:00:00 AM","3900 E 48TH AVE                                   ","3156937.00","1710799.00","2","212","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2019518989","8/7/2019 12:00:00 AM","8/15/2019 12:00:00 AM","8/16/2019 12:00:00 AM","4105 N JASON ST                                   ","3140597.00","1706917.00","1","112","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2019519263","8/15/2019 12:00:00 AM","8/16/2019 12:00:00 AM","8/16/2019 12:00:00 AM","5395 E 39TH AVE                                   ","3161647.00","1706444.00","2","221","2999    ","CRIMINAL MISCHIEF - OTHER","Criminal Mischief-Property","INDUSTRY","","","",""
"201952220","1/22/2019 12:00:00 AM","1/22/2019 12:00:00 AM","1/23/2019 12:00:00 AM","1126 S SHERIDAN BLVD                              ","3125821.00","1678730.00","4","421","2399    ","THEFT - OTHER","Larceny","INDUSTRY","","","",""
"2019522555","8/17/2019 12:00:00 AM","1/1/1900 12:00:00 AM","8/17/2019 12:00:00 AM","6853 LEETSDALE DR                                 ","3166373.00","1680902.00","3","322","2303    ","THEFT - SHOPLIFT","Larceny","INDUSTRY","","","",""
"2019524305","8/18/2019 12:00:00 AM","1/1/1900 12:00:00 AM","8/18/2019 12:00:00 AM","4801 W COLFAX AVE                                 ","3126829.00","1694981.00","1","121","2399    ","THEFT - OTHER","Larceny","INDUSTRY","","","",""
"2019525112","8/18/2019 12:00:00 AM","8/18/2019 12:00:00 AM","8/18/2019 12:00:00 AM","875 N NAVAJO ST                                   ","3139417.00","1691262.00","1","123","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2019525167","8/18/2019 12:00:00 AM","8/19/2019 12:00:00 AM","8/19/2019 12:00:00 AM","5077 N COLORADO BLVD                              ","3156774.00","1712483.00","2","212","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2019525263","8/19/2019 12:00:00 AM","1/1/1900 12:00:00 AM","8/19/2019 12:00:00 AM","5540 N BLACKHAWK WAY                              ","3190365.00","1715277.00","5","521","1212    ","ROBBERY - CAR JACKING","Robbery-Street-Res","NON-INDUSTRY","","","",""
"2019525739","8/18/2019 12:00:00 AM","8/18/2019 12:00:00 AM","8/19/2019 12:00:00 AM","3857 N ELM ST                                     ","3160357.00","1706010.00","2","221","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2019526211","8/18/2019 12:00:00 AM","8/19/2019 12:00:00 AM","8/19/2019 12:00:00 AM","1325 S INCA ST                                    ","3141200.00","1677551.00","4","422","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2019528492","8/18/2019 12:00:00 AM","8/18/2019 12:00:00 AM","8/20/2019 12:00:00 AM","4655 E 46TH AVE                                   ","3159374.00","1709805.00","2","221","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
